"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"6","fino a 2.000 ab.","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",74,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",15.5,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",33.8,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",14.1,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",26.8,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",12.7,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",27.1,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",90.7,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",89.3,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",96.7,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",96.7,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",93.6,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",92.8,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",257,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",302,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",281,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",249,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",267,,
"9","50.001 ab. e più","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",297,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",92,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",76,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",67,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",74,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",65,,
"ITE","Centro","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",88,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",98,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",132,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",140,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",111,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",125,,
"ITG","Isole","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",119,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",87.2,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",88.5,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",90.9,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",92,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",91.6,,
"8","10.001 - 50.000 ab.","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.3,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",32,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",27,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",36,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",24,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",35,,
"ITE4","Lazio","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",37,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",49.1,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",50.9,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",48.6,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",46,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",50.1,,
"ITCD","Nord","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",47.7,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",695,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",748,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",794,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",787,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",745,,
"ITCD","Nord","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",738,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",45,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",28,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",31,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",32,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",27,,
"ITF6","Calabria","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",35,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",11,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",12,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",11,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",15,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",20,,
"ITF5","Basilicata","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",13,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",72.3,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",78.9,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",77.8,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",68.9,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",81.6,,
"ITD3","Veneto","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",79.8,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",97,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",117,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",91,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",81,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",111,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",104,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",25.7,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",23.7,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",21.1,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",17.9,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",23.7,,
"ITF6","Calabria","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",27.8,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",81.1,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",88,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",78.3,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",92.7,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",87.6,,
"ITC3","Liguria","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.5,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",88.5,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",90.1,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",97.9,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",86.4,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",93.5,,
"2","centro area metropolitana","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",90,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",46.4,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",55.2,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",51.1,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",49.3,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",52.5,,
"ITD5","Emilia-Romagna","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",51.5,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",16.5,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",20.3,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",22.5,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",23.7,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",23.4,,
"ITF4","Puglia","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",34.8,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",16,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",19,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",9,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",20,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",16,,
"ITD4","Friuli-Venezia Giulia","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",14,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",89.4,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",92.9,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",90.5,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",92,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",94.7,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",88.3,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",23,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",24,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",23,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",32,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",24,,
"ITE2","Umbria","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",22,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",43.1,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",41.6,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",21.6,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",33.9,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",26.7,,
"ITE2","Umbria","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",30.2,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",44,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",54,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",45,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",72,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",60,,
"ITC3","Liguria","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",53,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",50,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",31,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",36,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",33,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",40,,
"ITE3","Marche","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",44,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",1,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",88.2,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",83.9,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",91.4,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",93.9,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",85.3,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",86.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",100,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",96,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",100,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",89.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",97,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",90.9,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",84.1,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",95.1,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",94.8,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",88.5,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",90.3,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",93,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",66.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",50.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",46.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",29.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",49.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",52.3,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",11,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",12,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",6,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",12,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",8,,
"ITE2","Umbria","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",9,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",46.4,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",45.9,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",41.8,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",37.1,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",44.4,,
"ITCD","Nord","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",39.1,,
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",213,,
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",193,,
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",199,,
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",179,,
